Date,Open,High,Low,Close,Volume
10/13/25,220.20,224.19,214.90,216.42,63104020
10/10/25,232.77,234.22,213.20,214.90,118656600
10/9/25,236.30,240.10,229.53,232.89,94290740
10/8/25,212.95,235.87,210.70,235.56,159983500
10/7/25,214.85,218.90,209.28,211.51,115748100
10/6/25,226.45,226.71,203.01,203.71,248859600
10/3/25,170.68,170.68,163.14,164.67,42699150
10/2/25,168.68,171.06,166.12,169.73,55475230
10/1/25,160.93,164.18,160.49,164.01,39895180
9/30/25,160.80,162.28,159.33,161.79,29669330
9/29/25,160.12,164.30,159.90,161.36,39828790
9/26/25,160.52,162.11,157.05,159.46,30316930
9/25/25,157.14,161.63,154.78,161.27,36809880
9/24/25,162.98,165.10,158.43,160.88,38464120
9/23/25,160.52,163.39,159.21,160.90,39448320
9/22/25,157.42,162.68,157.42,159.79,46505480
9/19/25,157.38,159.84,155.90,157.39,55448080
9/18/25,150.96,158.77,149.85,157.92,84549470
9/17/25,159.28,161.63,155.76,159.16,41823840
9/16/25,161.37,161.95,159.22,160.46,27946480
9/15/25,160.01,162.30,157.60,161.16,36808730
9/12/25,157.00,160.41,154.92,158.57,42232780
9/11/25,158.62,160.21,154.99,155.67,48817720
9/10/25,163.54,164.53,158.00,159.54,52465270
9/9/25,151.99,156.66,151.93,155.82,42802470
9/8/25,151.80,152.64,149.22,151.41,41849000
9/5/25,157.12,157.14,150.18,151.14,78255950
9/4/25,159.94,162.05,157.79,161.79,32103500
9/3/25,161.81,164.75,160.58,162.13,30752790
9/2/25,158.42,162.39,156.62,162.32,38656130
8/29/25,166.81,168.57,161.90,162.63,37516820
8/28/25,168.50,170.99,166.65,168.58,36285190
8/27/25,166.04,167.68,164.65,167.13,37031040
8/26/25,168.65,169.77,164.91,166.62,52138560
8/25/25,165.55,165.59,161.72,163.36,36134680
8/22/25,162.17,168.53,161.80,167.76,43998610
8/21/25,165.86,165.88,162.26,163.71,37880460
8/20/25,164.10,166.65,158.25,165.20,60233230
8/19/25,173.10,173.17,166.10,166.55,64455010
8/18/25,176.76,178.80,174.36,176.14,35937530
8/15/25,180.06,180.14,176.25,177.51,51543140
8/14/25,179.83,185.44,179.56,180.95,66308820
8/13/25,179.91,186.65,179.38,184.42,108305100
8/12/25,173.32,175.16,168.50,174.95,52335750
8/11/25,170.04,178.82,169.38,172.28,70651030
8/8/25,174.04,176.48,170.52,172.76,68866690
8/7/25,166.84,175.75,166.70,172.40,95448310
8/6/25,165.05,166.18,157.80,163.12,133641800
8/5/25,177.57,177.99,171.80,174.31,88808520
8/4/25,174.61,177.86,173.56,176.78,52951040
8/1/25,170.16,174.40,166.82,171.70,75396130
7/31/25,182.02,182.50,173.00,176.31,71765290
7/30/25,175.61,180.37,173.80,179.51,64820290
7/29/25,175.21,182.31,174.68,177.44,108154800
7/28/25,169.08,174.70,168.67,173.66,68267840
7/25/25,163.51,167.18,162.36,166.47,53432260
7/24/25,159.12,163.93,158.36,162.12,48440110
