"Date","Open","High","Low","Close","Volume"
"03/17/2026","0.7055","0.7821","0.7019","0.777","65,270,020"
"03/16/2026","0.6899","0.6999","0.6804","0.693","19,214,360"
"03/13/2026","0.6914","0.7149","0.6681","0.6701","23,651,170"
"03/12/2026","0.6975","0.7387","0.679","0.6892","17,171,540"
"03/11/2026","0.677","0.7129","0.6759","0.7125","19,224,390"
"03/10/2026","0.68","0.6945","0.6685","0.6729","19,174,530"
"03/09/2026","0.684","0.6901","0.6433","0.6825","33,769,800"
"03/06/2026","0.7251","0.756","0.6905","0.692","30,033,560"
"03/05/2026","0.7147","0.79","0.71","0.7371","40,603,210"
"03/04/2026","0.7","0.7326","0.6955","0.7136","26,948,660"
"03/03/2026","0.65","0.7026","0.6481","0.685","34,189,400"
"03/02/2026","0.65","0.7019","0.64","0.6798","34,609,840"
"02/27/2026","0.7005","0.7183","0.6715","0.7085","27,912,660"
"02/26/2026","0.725","0.742","0.71","0.72","19,607,790"
"02/25/2026","0.72","0.75","0.71","0.7247","29,941,740"
"02/24/2026","0.6867","0.726","0.675","0.7025","23,392,660"
"02/23/2026","0.73","0.73","0.675","0.6817","27,856,240"
"02/20/2026","0.76","0.76","0.73","0.7302","33,176,340"
"02/19/2026","0.7501","0.7749","0.7346","0.7596","22,653,220"
"02/18/2026","0.77","0.808","0.74","0.7465","34,941,570"
"02/17/2026","0.8","0.8078","0.7421","0.7463","35,248,230"
"02/13/2026","0.7521","0.8788","0.7317","0.79","97,822,280"
"02/12/2026","0.76","0.768","0.701","0.7278","20,797,190"
"02/11/2026","0.7572","0.7848","0.7066","0.7403","23,398,320"
"02/10/2026","0.7651","0.7708","0.73","0.739","23,894,020"
"02/09/2026","0.7805","0.801","0.74","0.7651","64,038,390"
"02/06/2026","0.66","0.86","0.66","0.8502","138,681,500"
"02/05/2026","0.6315","0.69","0.63","0.6399","30,127,510"
"02/04/2026","0.6849","0.6849","0.6335","0.6428","28,100,360"
"02/03/2026","0.6506","0.698","0.6477","0.6789","30,483,800"
"02/02/2026","0.66","0.66","0.631","0.64","27,035,170"
"01/30/2026","0.6841","0.7098","0.667","0.6714","35,113,000"
"01/29/2026","0.7078","0.7482","0.6783","0.695","42,437,850"
"01/28/2026","0.725","0.7539","0.7","0.7119","43,825,060"
"01/27/2026","0.7354","0.7354","0.6862","0.7252","57,447,420"
"01/26/2026","0.81","0.81","0.75","0.7546","52,569,890"
"01/23/2026","0.936","0.936","0.796","0.8161","91,625,970"
"01/22/2026","0.75","0.9072","0.743","0.8972","94,439,420"
"01/21/2026","0.72","0.77","0.675","0.7462","71,572,210"
"01/20/2026","0.695","0.7512","0.69","0.7113","60,687,150"
