Date,Open,High,Low,Close,Volume
2/2/26,79.16,80.70,73.88,74.15,18337000
1/30/26,85.00,89.32,78.02,80.07,22706970
1/29/26,87.94,89.00,83.00,85.68,15857340
1/28/26,87.22,89.80,86.03,88.57,16262990
1/27/26,82.89,87.00,82.00,87.00,17676460
1/26/26,86.75,87.16,80.01,80.48,21659880
1/23/26,89.06,94.45,86.12,88.90,24380960
1/22/26,86.38,89.40,81.35,87.98,30063010
1/21/26,90.02,91.25,82.71,87.82,30538730
1/20/26,93.70,98.27,88.30,89.16,29300930
1/16/26,92.53,99.58,92.40,96.30,36105310
1/15/26,89.27,92.46,86.65,90.76,24810290
1/14/26,86.35,92.19,84.50,91.80,28345960
1/13/26,89.14,89.73,85.65,86.58,21759470
1/12/26,84.98,88.84,83.42,87.90,22125040
1/9/26,84.53,88.43,82.45,84.85,23780420
1/8/26,85.50,89.87,82.26,83.08,29874190
1/7/26,84.10,85.96,81.85,84.08,28603480
1/6/26,77.76,86.25,74.05,86.03,43669690
1/5/26,74.62,78.25,71.31,78.14,33498620
1/2/26,70.63,76.24,66.85,75.99,31517640
12/31/25,71.50,73.20,69.13,69.76,17594250
12/30/25,73.03,74.69,70.44,70.45,30151680
12/29/25,69.50,72.74,69.32,70.12,18294100
12/26/25,76.68,76.99,70.39,70.65,23157790
12/24/25,78.04,79.83,74.80,77.18,16720590
12/23/25,73.81,79.18,73.29,77.18,35673310
12/22/25,72.94,78.45,72.75,77.55,48279570
12/19/25,61.12,70.56,60.75,70.52,52764830
12/18/25,56.20,60.25,56.03,59.92,27939360
12/17/25,56.10,56.91,53.09,53.96,23761070
12/16/25,54.19,56.73,52.68,55.49,22447400
12/15/25,63.05,64.56,55.08,55.41,32932220
12/12/25,62.50,65.18,59.80,61.49,33545330
12/11/25,57.51,64.15,56.85,63.53,31378810
12/10/25,53.44,58.83,52.25,57.52,38839850
12/9/25,51.23,53.75,50.34,53.43,17526160
12/8/25,50.08,52.37,49.22,51.56,21748450
12/5/25,48.88,49.70,47.70,49.06,14633130
12/4/25,45.65,49.68,44.82,49.37,28366590
12/3/25,41.90,44.74,41.50,44.72,14385210
12/2/25,40.56,42.99,40.42,41.90,13390810
12/1/25,41.15,41.30,39.98,40.37,13260630
11/28/25,42.51,42.70,41.80,42.14,5636841
11/26/25,43.24,43.59,41.38,41.93,10906060
11/25/25,42.03,42.81,40.38,42.60,10568830
11/24/25,40.76,42.53,39.30,42.45,20281000
11/21/25,39.83,41.05,37.57,40.30,18869980
11/20/25,46.08,46.26,39.32,39.48,25029290
11/19/25,42.50,44.53,42.43,43.62,15303960
11/18/25,42.22,43.61,41.23,42.78,16982020
11/17/25,45.15,45.68,42.23,43.31,17583510
11/14/25,43.71,47.22,43.30,45.54,21107140
11/13/25,48.76,49.38,44.37,45.25,26517130
11/12/25,51.93,55.33,49.66,49.97,21987080
11/11/25,56.00,56.96,51.21,51.24,33240060
11/10/25,53.74,54.50,50.76,51.90,22929770
11/7/25,47.66,52.10,46.31,51.64,25058750
11/6/25,56.21,56.21,49.41,49.61,21053050
11/5/25,56.66,57.28,54.87,56.42,13254320
11/4/25,57.80,59.49,56.51,56.57,13725540
11/3/25,63.03,63.10,59.13,61.34,11463480
10/31/25,61.77,63.45,60.40,62.98,13830090
10/30/25,65.00,65.18,60.89,60.92,12478960
10/29/25,64.15,67.39,63.48,66.16,17907150
10/28/25,65.68,66.54,63.61,63.75,11772870
10/27/25,66.19,66.35,64.15,65.62,19183290
10/24/25,64.81,66.18,63.65,64.56,12041180
10/23/25,61.56,64.70,60.75,63.57,13226360
10/22/25,62.97,64.02,58.41,60.57,22149430
10/21/25,68.04,68.04,64.86,65.40,17508150
10/20/25,69.14,72.18,66.68,67.35,25835160
10/17/25,65.89,68.50,63.70,66.27,16892930
10/16/25,70.07,72.25,66.42,67.00,23835180
10/15/25,70.02,73.97,67.08,69.27,26290820
10/14/25,65.34,69.67,62.19,68.03,27623550
10/13/25,67.88,70.44,64.62,65.42,26180260
10/10/25,70.80,73.50,64.14,64.26,40876810
10/9/25,64.90,68.54,64.42,66.42,25844500
10/8/25,64.15,68.53,63.65,65.31,36149880
10/7/25,59.01,62.56,57.02,61.51,36545640
10/6/25,56.87,59.26,55.80,58.50,31020500
10/3/25,52.05,56.94,51.26,56.16,37741860
10/2/25,48.64,52.65,48.51,52.47,35212860
10/1/25,47.38,49.42,47.12,47.97,25640220
9/30/25,47.21,47.99,46.51,47.91,14856090
9/29/25,47.40,48.10,46.37,47.01,16145380
9/26/25,47.30,47.69,45.83,46.26,14907050
9/25/25,48.00,48.62,45.21,46.63,22418540
9/24/25,51.80,52.48,48.43,48.69,30681600
9/23/25,49.03,54.16,47.91,52.91,38063990
9/22/25,47.13,50.26,46.80,49.81,22995860
9/19/25,47.68,48.93,47.13,47.79,26870010
9/18/25,48.92,49.19,47.00,47.18,19434130
9/17/25,47.57,48.54,46.45,48.08,20731040
9/16/25,52.00,52.08,47.01,47.25,42608070
9/15/25,53.58,55.17,52.72,54.04,23957070
9/12/25,48.98,54.03,48.61,53.34,27889790
9/11/25,46.32,49.67,46.06,48.43,22816310
9/10/25,47.53,48.11,45.60,46.17,11638480
9/9/25,47.01,47.53,45.51,47.03,13243730
9/8/25,45.50,48.20,45.49,47.73,18846410
9/5/25,43.57,45.99,42.39,45.84,17361990
9/4/25,44.16,44.58,42.70,42.99,17273100
9/3/25,50.27,50.90,43.51,43.53,33322330
9/2/25,46.75,49.54,45.68,49.31,20305190
8/29/25,47.85,48.80,46.02,48.60,15897760
8/28/25,46.88,47.98,45.34,47.91,16940200
8/27/25,48.68,48.74,45.82,46.25,16784740
8/26/25,47.73,50.92,47.00,48.13,47698040
8/25/25,45.16,49.59,44.05,47.22,30133230
8/22/25,40.97,44.68,40.42,44.38,18818250
8/21/25,40.78,41.87,40.22,41.53,14951470
8/20/25,40.21,40.86,38.26,40.69,20325040
8/19/25,45.10,45.16,40.90,40.92,24104830
8/18/25,44.30,47.08,44.03,44.97,21268930
8/15/25,42.98,44.88,41.75,44.27,14183120
8/14/25,42.76,45.69,42.01,42.81,18472930
8/13/25,44.00,44.70,42.44,43.00,14523640
8/12/25,45.37,47.27,43.42,43.43,20922200
8/11/25,44.65,46.10,41.51,45.02,24893550
8/8/25,47.54,49.92,43.50,44.69,39170200
8/7/25,44.19,44.58,43.10,44.21,21522060
8/6/25,44.71,45.10,43.67,44.10,8051641
8/5/25,45.12,45.38,43.13,44.75,10920430
8/4/25,45.10,45.80,44.07,44.54,11625060
8/1/25,43.20,46.17,42.32,44.81,16566290
7/31/25,46.37,47.72,45.43,45.92,13041470
7/30/25,43.86,46.56,43.36,46.44,16853440
7/29/25,45.41,45.51,42.83,43.79,14706520
7/28/25,47.96,48.17,44.41,45.11,20928730
7/25/25,47.90,48.23,46.45,47.43,14517930
7/24/25,49.30,49.62,47.31,48.13,12600550
7/23/25,47.62,49.28,46.93,49.15,18179910
7/22/25,45.99,47.87,44.46,46.88,24381740
7/21/25,50.05,51.58,46.85,47.19,29305900
7/18/25,50.65,51.85,47.91,51.39,32919640
7/17/25,48.70,53.44,48.60,51.33,46760170
7/16/25,45.55,48.07,44.86,47.69,26770890
7/15/25,43.29,45.48,42.82,44.60,29999720
7/14/25,39.30,43.47,38.77,43.21,29196170
7/11/25,38.97,40.30,38.60,39.03,16371480
7/10/25,39.17,39.68,38.13,39.10,13663830
7/9/25,38.53,39.43,37.77,39.14,16267270
7/8/25,38.49,39.94,37.98,38.74,27769370
7/7/25,36.98,39.06,35.28,38.88,35564140
7/3/25,35.79,36.21,35.25,35.66,7975973
7/2/25,34.39,35.79,33.73,35.68,14865570
7/1/25,37.02,38.26,33.88,34.33,26656510
6/30/25,36.54,37.95,35.42,35.77,18438350
6/27/25,36.65,37.66,34.83,35.38,75749290
6/26/25,32.41,37.27,32.41,36.14,41601810
6/25/25,34.00,34.50,31.78,32.35,22969840
6/24/25,33.08,34.23,32.43,33.46,28392640
6/23/25,28.93,32.93,28.44,32.78,44056810
6/20/25,28.35,30.11,27.84,30.04,37065970
6/18/25,26.40,28.07,26.23,27.85,18457720
6/17/25,26.10,27.22,25.71,26.42,14498910
6/16/25,25.87,26.58,25.60,26.55,13601320
6/13/25,25.65,26.51,25.24,25.41,15593940
6/12/25,27.04,27.41,26.28,26.40,12967500
6/11/25,27.72,28.04,26.89,27.36,21283360
6/10/25,29.57,29.79,27.00,27.17,30798150
6/9/25,30.00,32.70,28.35,29.64,60217080
6/6/25,28.16,29.09,26.35,28.92,34136530
6/5/25,26.88,26.96,25.52,26.45,28419070
6/4/25,26.75,27.46,26.16,26.91,11683040
6/3/25,27.39,28.00,26.47,26.72,12186460
6/2/25,26.50,27.00,25.81,26.60,10757150
5/30/25,27.02,27.22,26.03,26.79,12706290
5/29/25,29.69,30.03,27.26,27.35,16382720
5/28/25,29.91,30.78,28.52,28.93,30832460
5/27/25,26.60,28.76,26.58,28.76,21781500
5/23/25,25.34,25.52,24.67,25.42,14249930
5/22/25,24.75,26.57,23.92,25.82,18681200
5/21/25,25.66,26.66,25.04,25.17,17081850
5/20/25,25.94,26.40,25.34,26.00,18173570
5/19/25,24.30,25.82,24.29,25.80,17316300
5/16/25,25.30,25.75,24.93,25.57,24452920
5/15/25,23.59,25.23,22.77,25.22,27530550
5/14/25,21.99,24.52,21.86,24.13,36800890
5/13/25,21.68,22.37,21.44,21.83,14950660
5/12/25,21.76,21.80,20.89,21.26,15229690
5/9/25,22.90,22.90,20.23,20.51,30349720
5/8/25,23.03,23.20,22.25,23.10,15754040
5/7/25,22.40,22.48,21.85,22.29,7784717
5/6/25,21.92,22.44,21.50,22.37,7751350
5/5/25,22.56,22.93,22.26,22.48,8016305
5/2/25,22.38,23.42,22.34,22.99,12728870
5/1/25,22.37,22.38,21.70,22.12,8397374
