"Date","Open","High","Low","Close","Volume"
"02/20/2026","255","262.08","254.36","258.61","6,590,752"
"02/19/2026","263.38","265.55","257.41","259.21","3,616,213"
"02/18/2026","260.45","263.5","257.14","263.17","5,033,238"
"02/17/2026","265.235","269.128","255.839","260.45","5,208,323"
"02/13/2026","262.17","265.29","257.5","263.97","6,589,694"
"02/12/2026","258.36","262.67","251.1001","262.5","8,656,974"
"02/11/2026","263.075","264.2","255.71","257.16","8,759,941"
"02/10/2026","266.69","270.79","263.98","264.67","5,718,574"
"02/09/2026","267.05","269.2","262.949","266.9","6,576,297"
"02/06/2026","271.675","275","265.31","268.38","5,448,423"
"02/05/2026","277.49","281.95","268.43","269.39","6,293,553"
"02/04/2026","267.23","282.8999","264.04","279.71","8,554,186"
"02/03/2026","282.74","284.34","271.02","271.93","8,324,923"
"02/02/2026","297.01","299.38","290.93","293.38","4,357,004"
"01/30/2026","291.6","295.34","290.51","293.25","5,713,026"
"01/29/2026","291.68","293.635","284.6","291.65","7,410,759"
"01/28/2026","299.66","303.85","297.685","299.58","3,942,771"
"01/27/2026","303.81","304.215","292.93","297.42","4,166,284"
"01/26/2026","301.4","306.3","301.4","304.72","4,115,294"
"01/23/2026","301.46","303.84","299.2","301.07","4,368,651"
"01/22/2026","296","301.82","295.2","299.73","4,974,504"
"01/21/2026","290.765","294.51","288.33","294.23","5,645,285"
"01/20/2026","294.32","295","288.33","290.37","6,962,010"
"01/16/2026","304.56","304.88","295.42","296.12","8,534,411"
"01/15/2026","304.97","305.82","301.4","304.09","4,774,251"
"01/14/2026","308.57","309.73","302.47","304.44","5,712,622"
"01/13/2026","322.49","323","307.91","309.93","7,217,338"
"01/12/2026","327.77","330.67","323.5","327.65","3,541,399"
"01/09/2026","335.875","335.875","328","333.95","3,250,098"
"01/08/2026","337.38","343.95","334.675","339.04","3,107,661"
"01/07/2026","336.24","342.78","334.6226","338.1","3,183,059"
"01/06/2026","330","336.4","329.5","335.99","3,187,432"
"01/05/2026","330.11","334.47","327.44","331.56","5,012,050"
"01/02/2026","350.675","351.12","331.64","333.3","5,643,504"
"12/31/2025","351.01","352.88","349.69","349.99","2,116,207"
"12/30/2025","352.03","355.2699","350.009","352.51","2,252,633"
"12/29/2025","353.37","356.68","351.16","353.16","2,794,007"
"12/26/2025","352.5","356.23","352.2819","353.8","1,455,122"
"12/24/2025","352.21","354.75","351.11","352.98","1,166,487"
"12/23/2025","357.47","359.6699","350.58","352.42","3,052,537"
"12/22/2025","355.59","359.5706","354.7","357.53","2,960,799"
"12/19/2025","355.525","357.55","351.59","355.86","8,706,340"
"12/18/2025","355.87","358.34","351.3636","355.81","3,352,747"
"12/17/2025","347.89","357.8","347.8025","354.66","4,371,591"
"12/16/2025","350","355.86","345.4301","347.89","4,118,161"
"12/15/2025","352.6","355","343.88","351.15","5,480,102"
"12/12/2025","351.54","362.71","349.0901","356.43","5,483,921"
"12/11/2025","341.645","357","333.79","350.43","10,158,660"
"12/10/2025","342.125","347.92","340.565","343.13","6,789,914"
"12/09/2025","341.4","347.775","338.48","344.32","4,267,653"
"12/08/2025","347.445","348.4799","338.06","339.12","4,293,603"
"12/05/2025","330.6","348.59","329.71","346.26","7,650,368"
"12/04/2025","328.57","330.89","324.12","328.73","3,592,313"
"12/03/2025","321.98","326.99","320.63","326.78","3,082,184"
"12/02/2025","321.62","325.96","318.08","322.81","3,959,502"
"12/01/2025","316.39","326.14","316.11","322.85","3,651,321"
"11/28/2025","317.8","322.31","317.52","320.13","1,802,225"
"11/26/2025","319.2","321.67","316.1","317.52","3,024,994"
"11/25/2025","317.77","321.52","315.57","319.55","3,765,001"
"11/24/2025","325","325.77","318.34","318.73","5,414,378"
"11/21/2025","313.565","327.75","311.585","324.19","4,825,412"
"11/20/2025","318.87","323.1847","312.09","312.4","3,884,778"
"11/19/2025","323.175","323.36","315.175","318.11","3,738,436"
"11/18/2025","323.78","326.64","320.8","324.47","3,286,395"
"11/17/2025","331.105","332.38","324.43","325.07","3,299,999"
"11/14/2025","332.91","333.75","328.59","331.11","2,761,396"
"11/13/2025","335.01","340","332.795","333.6","3,084,558"
"11/12/2025","333.61","338.4","333.1752","337.05","2,990,154"
"11/11/2025","329.5","334","329.13","333.22","2,827,150"
"11/10/2025","328","329.9576","325","328.85","3,086,999"
"11/07/2025","325.83","331.01","323.0329","326.95","4,112,574"
"11/06/2025","333","333.2","324.55","327.35","3,888,696"
"11/05/2025","332.61","336.84","331.24","335.53","2,646,694"
"11/04/2025","335.02","340.55","332.81","335.35","3,694,266"
"11/03/2025","340.31","342.46","332.88","337.47","3,916,593"
"10/31/2025","338.7","341.26","336.8","340.31","3,763,381"
"10/30/2025","338.2","344.6951","333.1","339.24","4,373,224"
"10/29/2025","355.515","355.515","337.05","337.86","6,746,464"
"10/28/2025","360","363.7","357.8","359.91","3,005,594"
"10/27/2025","355.57","358.56","352.4135","357.8","2,828,152"
"10/24/2025","357.21","358.1","353.29","353.52","2,016,850"
"10/23/2025","352.51","354.35","348.71","354.12","2,408,077"
"10/22/2025","355.48","360.19","352.8701","354.09","3,436,003"
"10/21/2025","343.59","358.37","343.32","357.55","4,389,672"
"10/20/2025","334.64","344.2","334.25","343.4","3,903,166"
"10/17/2025","327.745","335.1","327.7","333.26","4,035,035"
"10/16/2025","333.86","336.65","327.5","329.23","4,570,870"
"10/15/2025","335.42","335.6","329.205","330.63","3,929,948"
"10/14/2025","335.22","338.82","332.72","335.94","3,036,889"
"10/13/2025","339.25","340.2765","335.61","339.32","3,020,060"
"10/10/2025","347.91","348.72","336.94","337.51","4,282,397"
"10/09/2025","349.77","350.6","344.3","347.47","2,895,504"
"10/08/2025","350","354.05","347.52","348.77","3,285,027"
"10/07/2025","352.59","353.33","344.24","348.31","3,275,506"
"10/06/2025","346.93","357.34","342.04","350.14","5,340,202"
"10/03/2025","352","352.5926","346.305","346.74","3,122,111"
"10/02/2025","343.76","351.73","342.42","351.48","3,955,434"
"10/01/2025","347.16","349.8299","340.05","343.72","6,505,709"
"09/30/2025","360.54","362","349.9024","352.75","5,360,695"
"09/29/2025","362.04","363.17","358.8","359.42","4,075,860"
"09/26/2025","353.71","360.715","352.775","360.37","3,072,990"
"09/25/2025","351.91","357","351.5","354.16","3,336,731"
"09/24/2025","355.595","355.595","347.8","353.27","6,140,007"
"09/23/2025","364.175","368.73","361.295","361.78","3,831,134"
"09/22/2025","364.16","365.38","359.36","364.08","4,709,584"
"09/19/2025","368.94","370.31","362.54","365.9","7,693,030"
"09/18/2025","366.86","370.86","365.85","367.46","4,752,377"
"09/17/2025","353.18","365","353.18","362.07","6,449,922"
"09/16/2025","350.155","356.94","348.3173","352.73","6,696,990"
"09/15/2025","350.5","358","345.05","347.1","6,768,570"
"09/12/2025","361.1","366.5","341.61","349.36","14,146,620"
"09/11/2025","354.685","355.25","347.16","350.55","11,804,180"
"09/10/2025","356.29","359.19","348.12","350.16","4,552,514"
"09/09/2025","362.75","362.75","353.03","354.06","4,324,857"
"09/08/2025","348.855","358.82","343.59","358.66","5,043,305"
"09/05/2025","345.805","354.67","345.1013","348.97","4,662,587"
"09/04/2025","342.24","344.405","331.5","344.31","4,918,293"
"09/03/2025","345.72","348.51","343.36","348.5","3,035,328"
"09/02/2025","350.24","352.7131","341.28","345.63","4,229,423"
"08/29/2025","353.995","357.25","352.455","356.7","2,639,259"
"08/28/2025","357.63","358.26","349.11","353.96","3,803,095"
"08/27/2025","355.98","360.37","355.16","356.35","2,353,776"
"08/26/2025","363.03","363.23","353.695","354.91","4,067,395"
"08/25/2025","362.56","364.65","361.4","363.21","2,259,516"
"08/22/2025","355.8","362.65","354","362.09","3,058,636"
"08/21/2025","349.91","353.82","347","353.43","2,363,230"
"08/20/2025","361.68","363","353.2","353.43","3,727,897"
"08/19/2025","359.215","364.24","358.12","361.03","2,808,040"
